"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Denver","CO","""Denver-Aurora-Lakewood, CO""",18,21,25.2288329519451,48,7.61904761904762,4.81481481481481
"City","Aurora","CO","""Denver-Aurora-Lakewood, CO""",41,21,20.844327176781,46,1.9047619047619,4.81481481481481
"City","Lakewood","CO","""Denver-Aurora-Lakewood, CO""",138,21,23.8938053097345,47,4.76190476190476,4.81481481481481
"City","Thornton","CO","""Denver-Aurora-Lakewood, CO""",199,21,21.3028169014085,47,3.33333333333333,4.81481481481481
"City","Westminster","CO","""Denver-Aurora-Lakewood, CO""",201,21,23.4817813765182,45,2.85714285714286,4.81481481481481
"City","Centennial","CO","""Denver-Aurora-Lakewood, CO""",269,21,25.1781472684086,48,6.19047619047619,4.81481481481481
"City","Arvada","CO","""Denver-Aurora-Lakewood, CO""",273,21,26.8199233716475,46,7.14285714285714,4.81481481481481
"City","Highlands Ranch","CO","""Denver-Aurora-Lakewood, CO""",278,21,29.0697674418605,47,9.04761904761905,4.81481481481481
"City","Parker","CO","""Denver-Aurora-Lakewood, CO""",346,21,25.3184713375796,53,8.57142857142857,4.81481481481481
"City","Broomfield","CO","""Denver-Aurora-Lakewood, CO""",627,21,19.5845697329377,48,2.38095238095238,4.81481481481481
"City","Castle Rock","CO","""Denver-Aurora-Lakewood, CO""",661,21,25.4676258992806,55,10,4.81481481481481
"City","Littleton","CO","""Denver-Aurora-Lakewood, CO""",936,21,32.4022346368715,43.5,8.09523809523809,4.81481481481481
"City","Brighton","CO","""Denver-Aurora-Lakewood, CO""",998,21,24.2937853107345,47,5.23809523809524,4.81481481481481
"City","Commerce City","CO","""Denver-Aurora-Lakewood, CO""",1047,21,21.2454212454212,49,4.04761904761905,4.81481481481481
"City","Ken Caryl","CO","""Denver-Aurora-Lakewood, CO""",1078,21,21.2903225806452,42,0.476190476190476,4.81481481481481
"City","Englewood","CO","""Denver-Aurora-Lakewood, CO""",1135,21,20.7317073170732,45,0.952380952380952,4.81481481481481
"City","Wheat Ridge","CO","""Denver-Aurora-Lakewood, CO""",1600,21,25.7731958762887,41,4.04761904761905,4.81481481481481
"City","Columbine","CO","""Denver-Aurora-Lakewood, CO""",1770,21,27.1929824561403,45,6.66666666666667,4.81481481481481
"City","Evergreen","CO","""Denver-Aurora-Lakewood, CO""",1897,21,20.2846975088968,64,5.71428571428571,4.81481481481481
"City","Morrison","CO","""Denver-Aurora-Lakewood, CO""",3669,21,18.9189189189189,47,1.42857142857143,4.81481481481481
"City","Greenwood Village","CO","""Denver-Aurora-Lakewood, CO""",4960,21,22.8813559322034,76,9.52380952380952,4.81481481481481
"City","Des Moines","IA","""Des Moines-West Des Moines, IA""",83,90,13.0407523510972,63,1.25,1.37037037037037
"City","West Des Moines","IA","""Des Moines-West Des Moines, IA""",573,90,18.0974477958237,66,6.25,1.37037037037037
"City","Ankeny","IA","""Des Moines-West Des Moines, IA""",911,90,15.7248157248157,63,3.75,1.37037037037037
"City","Urbandale","IA","""Des Moines-West Des Moines, IA""",972,90,16.8161434977578,97,7.5,1.37037037037037
"City","Indianola","IA","""Des Moines-West Des Moines, IA""",2542,90,27.2727272727273,81,10,1.37037037037037
"City","Waukee","IA","""Des Moines-West Des Moines, IA""",3068,90,14.55525606469,76,5,1.37037037037037
"City","Clive","IA","""Des Moines-West Des Moines, IA""",4104,90,22.6950354609929,78,8.75,1.37037037037037
"City","Norwalk","IA","""Des Moines-West Des Moines, IA""",6877,90,12.5,68,2.5,1.37037037037037
"City","Detroit","MI","""Detroit-Warren-Dearborn, MI""",11,12,12.2794636556104,96,4.17910447761194,6.35185185185185
"City","Warren","MI","""Detroit-Warren-Dearborn, MI""",155,12,21.7142857142857,75,4.02985074626866,6.35185185185185
"City","Sterling Heights","MI","""Detroit-Warren-Dearborn, MI""",179,12,22.4489795918367,67,2.23880597014925,6.35185185185185
"City","Livonia","MI","""Detroit-Warren-Dearborn, MI""",244,12,23.9929947460595,62,2.83582089552239,6.35185185185185
"City","Dearborn","MI","""Detroit-Warren-Dearborn, MI""",246,12,21.7948717948718,79,5.82089552238806,6.35185185185185
"City","Clinton Township","MI","""Detroit-Warren-Dearborn, MI""",275,12,22.4,70,3.43283582089552,6.35185185185185
"City","Canton","MI","""Detroit-Warren-Dearborn, MI""",284,12,20.5504587155963,67,0.895522388059702,6.35185185185185
"City","Westland","MI","""Detroit-Warren-Dearborn, MI""",313,12,22.6950354609929,71.5,4.62686567164179,6.35185185185185
"City","Troy","MI","""Detroit-Warren-Dearborn, MI""",323,12,21.5730337078652,61,1.04477611940298,6.35185185185185
"City","Macomb Township","MI","""Detroit-Warren-Dearborn, MI""",331,12,23.4215885947047,74,6.41791044776119,6.35185185185185
"City","Farmington Hills","MI","""Detroit-Warren-Dearborn, MI""",333,12,27.0742358078603,68,6.56716417910448,6.35185185185185
"City","Shelby Township","MI","""Detroit-Warren-Dearborn, MI""",380,12,18.9338235294118,72,1.49253731343284,6.35185185185185
"City","Southfield","MI","""Detroit-Warren-Dearborn, MI""",397,12,19.6875,77,2.6865671641791,6.35185185185185
"City","Rochester Hills","MI","""Detroit-Warren-Dearborn, MI""",401,12,26.6187050359712,60.5,4.47761194029851,6.35185185185185
"City","Waterford","MI","""Detroit-Warren-Dearborn, MI""",448,12,21.4446952595937,72,2.98507462686567,6.35185185185185
"City","West Bloomfield","MI","""Detroit-Warren-Dearborn, MI""",481,12,30.0952380952381,76,8.65671641791045,6.35185185185185
"City","Taylor","MI","""Detroit-Warren-Dearborn, MI""",496,12,21.1221122112211,92.5,7.61194029850746,6.35185185185185
"City","Pontiac","MI","""Detroit-Warren-Dearborn, MI""",538,12,14.1552511415525,79,1.94029850746269,6.35185185185185
"City","Royal Oak","MI","""Detroit-Warren-Dearborn, MI""",544,12,23.780487804878,58,2.08955223880597,6.35185185185185
"City","Novi","MI","""Detroit-Warren-Dearborn, MI""",648,12,24.390243902439,69.5,5.37313432835821,6.35185185185185
"City","Saint Clair Shores","MI","""Detroit-Warren-Dearborn, MI""",656,12,24.6013667425968,68,4.32835820895522,6.35185185185185
"City","Redford","MI","""Detroit-Warren-Dearborn, MI""",716,12,16.1512027491409,80,2.38805970149254,6.35185185185185
"City","Roseville","MI","""Detroit-Warren-Dearborn, MI""",755,12,20.7667731629393,74,2.53731343283582,6.35185185185185
"City","Howell","MI","""Detroit-Warren-Dearborn, MI""",777,12,26.3052208835341,74,7.91044776119403,6.35185185185185
"City","Bloomfield Hills","MI","""Detroit-Warren-Dearborn, MI""",787,12,25.6183745583039,88,9.70149253731343,6.35185185185185
"City","Clarkston","MI","""Detroit-Warren-Dearborn, MI""",795,12,26.4781491002571,82,9.40298507462687,6.35185185185185
"City","Chesterfield","MI","""Detroit-Warren-Dearborn, MI""",805,12,19.9324324324324,70,1.19402985074627,6.35185185185185
"City","Port Huron Township","MI","""Detroit-Warren-Dearborn, MI""",910,12,23.3502538071066,90,8.95522388059701,6.35185185185185
"City","Brighton","MI","""Detroit-Warren-Dearborn, MI""",926,12,31.437125748503,70,7.76119402985075,6.35185185185185
"City","Lincoln Park","MI","""Detroit-Warren-Dearborn, MI""",940,12,21.5469613259669,82,6.71641791044776,6.35185185185185
"City","Plymouth Township","MI","""Detroit-Warren-Dearborn, MI""",988,12,27.1186440677966,69,7.16417910447761,6.35185185185185
"City","Northville Township","MI","""Detroit-Warren-Dearborn, MI""",1055,12,25.5072463768116,83,9.25373134328358,6.35185185185185
"City","Commerce Township","MI","""Detroit-Warren-Dearborn, MI""",1170,12,23.3183856502242,78,7.3134328358209,6.35185185185185
"City","White Lake","MI","""Detroit-Warren-Dearborn, MI""",1209,12,22.1198156682028,75,5.07462686567164,6.35185185185185
"City","Madison Heights","MI","""Detroit-Warren-Dearborn, MI""",1222,12,16.5354330708661,55,0.298507462686567,6.35185185185185
"City","Brownstown","MI","""Detroit-Warren-Dearborn, MI""",1260,12,22.2222222222222,86,8.05970149253731,6.35185185185185
"City","Van Buren Township","MI","""Detroit-Warren-Dearborn, MI""",1301,12,11.5853658536585,85.5,3.28358208955224,6.35185185185185
"City","Southgate","MI","""Detroit-Warren-Dearborn, MI""",1311,12,22.962962962963,77,7.01492537313433,6.35185185185185
"City","Oak Park","MI","""Detroit-Warren-Dearborn, MI""",1320,12,14.6341463414634,70,0.746268656716418,6.35185185185185
"City","Allen Park","MI","""Detroit-Warren-Dearborn, MI""",1353,12,33.1168831168831,80.5,9.85074626865672,6.35185185185185
"City","Orion","MI","""Detroit-Warren-Dearborn, MI""",1455,12,30.0448430493274,68,6.86567164179105,6.35185185185185
"City","South Lyon","MI","""Detroit-Warren-Dearborn, MI""",1490,12,20,71,1.64179104477612,6.35185185185185
"City","Garden City","MI","""Detroit-Warren-Dearborn, MI""",1531,12,25.4901960784314,76,8.2089552238806,6.35185185185185
"City","Inkster","MI","""Detroit-Warren-Dearborn, MI""",1554,12,16.3793103448276,75,1.34328358208955,6.35185185185185
"City","Milford Township","MI","""Detroit-Warren-Dearborn, MI""",1623,12,22.8699551569507,94,8.80597014925373,6.35185185185185
"City","Washington","MI","""Detroit-Warren-Dearborn, MI""",1777,12,20.0934579439252,83,5.52238805970149,6.35185185185185
"City","Wyandotte","MI","""Detroit-Warren-Dearborn, MI""",1819,12,17.032967032967,87.5,4.92537313432836,6.35185185185185
"City","Ferndale","MI","""Detroit-Warren-Dearborn, MI""",1846,12,17.9012345679012,56,0.447761194029851,6.35185185185185
"City","Oxford Township","MI","""Detroit-Warren-Dearborn, MI""",2215,12,22.6315789473684,71,3.88059701492537,6.35185185185185
"City","Harrison Township","MI","""Detroit-Warren-Dearborn, MI""",2288,12,20.7729468599034,80,4.77611940298507,6.35185185185185
"City","Birmingham","MI","""Detroit-Warren-Dearborn, MI""",2461,12,24.3986254295533,88,9.55223880597015,6.35185185185185
"City","Trenton","MI","""Detroit-Warren-Dearborn, MI""",2551,12,24.2990654205607,71,5.97014925373134,6.35185185185185
"City","Hazel Park","MI","""Detroit-Warren-Dearborn, MI""",3149,12,11.4942528735632,59.5,0.149253731343284,6.35185185185185
"City","Grosse Pointe Woods","MI","""Detroit-Warren-Dearborn, MI""",3308,12,30.4347826086957,63,6.11940298507463,6.35185185185185
"City","Huron Township","MI","""Detroit-Warren-Dearborn, MI""",3385,12,20.9876543209877,80,5.22388059701493,6.35185185185185
"City","Pinckney","MI","""Detroit-Warren-Dearborn, MI""",3576,12,25.2941176470588,69,5.67164179104478,6.35185185185185
"City","Highland","MI","""Detroit-Warren-Dearborn, MI""",3734,12,23.8532110091743,88,9.1044776119403,6.35185185185185
"City","Berkley","MI","""Detroit-Warren-Dearborn, MI""",4245,12,26.4900662251656,57,3.73134328358209,6.35185185185185
"City","Harper Woods","MI","""Detroit-Warren-Dearborn, MI""",4518,12,22.6950354609929,89,8.35820895522388,6.35185185185185
"City","Saint Clair","MI","""Detroit-Warren-Dearborn, MI""",4899,12,26.890756302521,108.5,10,6.35185185185185
"City","Fort Gratiot","MI","""Detroit-Warren-Dearborn, MI""",5079,12,16.3398692810458,85,3.58208955223881,6.35185185185185
"City","Fowlerville","MI","""Detroit-Warren-Dearborn, MI""",5702,12,18,74,1.7910447761194,6.35185185185185
"City","Ortonville","MI","""Detroit-Warren-Dearborn, MI""",5976,12,21.2765957446809,73.5,3.13432835820896,6.35185185185185
"City","Algonac","MI","""Detroit-Warren-Dearborn, MI""",6076,12,22.0472440944882,83,7.46268656716418,6.35185185185185
"City","Grosse Pointe Farms","MI","""Detroit-Warren-Dearborn, MI""",6211,12,20.8791208791209,84,6.26865671641791,6.35185185185185
"City","Grosse Ile","MI","""Detroit-Warren-Dearborn, MI""",6341,12,22.2222222222222,117,8.50746268656716,6.35185185185185
"City","Holly","MI","""Detroit-Warren-Dearborn, MI""",7779,12,18.6991869918699,65,0.597014925373134,6.35185185185185
"City","Grand Rapids","MI","""Grand Rapids-Wyoming, MI""",86,52,18.0875576036866,54,2.63157894736842,4.11111111111111
"City","Holland","MI","""Grand Rapids-Wyoming, MI""",312,52,16.3672654690619,61,2.10526315789474,4.11111111111111
"City","Wyoming","MI","""Grand Rapids-Wyoming, MI""",643,52,19.2825112107623,53,3.15789473684211,4.11111111111111
"City","Kentwood","MI","""Grand Rapids-Wyoming, MI""",701,52,16.6666666666667,56,1.57894736842105,4.11111111111111
"City","Zeeland Township","MI","""Grand Rapids-Wyoming, MI""",1158,52,17.2661870503597,60.5,4.73684210526316,4.11111111111111
"City","Hudsonville","MI","""Grand Rapids-Wyoming, MI""",1159,52,23.8636363636364,58,6.31578947368421,4.11111111111111
"City","Grandville","MI","""Grand Rapids-Wyoming, MI""",1280,52,24.4094488188976,60,7.36842105263158,4.11111111111111
"City","Grand Haven","MI","""Grand Rapids-Wyoming, MI""",1482,52,15.5440414507772,66.5,3.68421052631579,4.11111111111111
"City","Jenison","MI","""Grand Rapids-Wyoming, MI""",1648,52,17.1717171717172,52.5,1.05263157894737,4.11111111111111
"City","Walker","MI","""Grand Rapids-Wyoming, MI""",1685,52,11.2359550561798,55,0.526315789473684,4.11111111111111
"City","Rockford","MI","""Grand Rapids-Wyoming, MI""",2136,52,27.4774774774775,64,8.42105263157895,4.11111111111111
"City","Allendale Township","MI","""Grand Rapids-Wyoming, MI""",2291,52,21.2765957446809,56,5.26315789473684,4.11111111111111
"City","Grand Rapids Township","MI","""Grand Rapids-Wyoming, MI""",3099,52,16.9642857142857,63.5,4.21052631578947,4.11111111111111
"City","Greenville","MI","""Grand Rapids-Wyoming, MI""",3349,52,20.6106870229008,71,7.89473684210526,4.11111111111111
"City","Lowell Township","MI","""Grand Rapids-Wyoming, MI""",4155,52,17.8571428571429,67,5.78947368421053,4.11111111111111
"City","Cedar Springs","MI","""Grand Rapids-Wyoming, MI""",7538,52,25.4901960784314,69,8.94736842105263,4.11111111111111
"City","Cascade Township","MI","""Grand Rapids-Wyoming, MI""",8782,52,24.1666666666667,94,10,4.11111111111111
"City","Byron Center","MI","""Grand Rapids-Wyoming, MI""",8911,52,19.5121951219512,66,6.84210526315789,4.11111111111111
"City","Spring Lake Township","MI","""Grand Rapids-Wyoming, MI""",9324,52,23.8461538461538,79,9.47368421052632,4.11111111111111
"City","Greenville","SC","""Greenville-Anderson-Mauldin, SC""",90,65,15.4300168634064,63,2.30769230769231,1.74074074074074
"City","Anderson","SC","""Greenville-Anderson-Mauldin, SC""",294,65,15.7714285714286,82,10,1.74074074074074
"City","Simpsonville","SC","""Greenville-Anderson-Mauldin, SC""",414,65,19.5223260643821,66,6.15384615384615,1.74074074074074
"City","Greer","SC","""Greenville-Anderson-Mauldin, SC""",439,65,20.3703703703704,67,8.46153846153846,1.74074074074074
"City","Easley","SC","""Greenville-Anderson-Mauldin, SC""",662,65,14.6153846153846,67,4.61538461538461,1.74074074074074
"City","Taylors","SC","""Greenville-Anderson-Mauldin, SC""",1568,65,18.8841201716738,58,3.07692307692308,1.74074074074074
"City","Laurens","SC","""Greenville-Anderson-Mauldin, SC""",3105,65,17.9775280898876,70,6.92307692307692,1.74074074074074
"City","Piedmont","SC","""Greenville-Anderson-Mauldin, SC""",3223,65,12.3376623376623,86,5.38461538461539,1.74074074074074
"City","Travelers Rest","SC","""Greenville-Anderson-Mauldin, SC""",4091,65,12.3287671232877,74.5,1.53846153846154,1.74074074074074
"City","Fountain Inn","SC","""Greenville-Anderson-Mauldin, SC""",5726,65,11.9565217391304,80,0.769230769230769,1.74074074074074
"City","Williamston","SC","""Greenville-Anderson-Mauldin, SC""",6643,65,8.91089108910891,88,3.84615384615385,1.74074074074074
"City","Belton","SC","""Greenville-Anderson-Mauldin, SC""",6824,65,13.75,90,9.23076923076923,1.74074074074074
"City","Landrum","SC","""Greenville-Anderson-Mauldin, SC""",8109,65,12.7906976744186,118,7.69230769230769,1.74074074074074
"City","Hartford","CT","""Hartford-West Hartford-East Hartford, CT""",173,44,14,98.5,2,7.85185185185185
"City","New Britain","CT","""Hartford-West Hartford-East Hartford, CT""",386,44,16.1616161616162,101.5,4,7.85185185185185
"City","West Hartford","CT","""Hartford-West Hartford-East Hartford, CT""",493,44,20.6204379562044,80.5,2.85714285714286,7.85185185185185
"City","Bristol","CT","""Hartford-West Hartford-East Hartford, CT""",519,44,21.3307240704501,91,7.42857142857143,7.85185185185185
"City","Manchester","CT","""Hartford-West Hartford-East Hartford, CT""",547,44,18.0952380952381,89,2.57142857142857,7.85185185185185
"City","Middletown","CT","""Hartford-West Hartford-East Hartford, CT""",715,44,18.5507246376812,99,6,7.85185185185185
"City","East Hartford","CT","""Hartford-West Hartford-East Hartford, CT""",718,44,14.7482014388489,89,0.285714285714286,7.85185185185185
"City","Enfield","CT","""Hartford-West Hartford-East Hartford, CT""",814,44,24.7386759581882,81.5,6.85714285714286,7.85185185185185
"City","Glastonbury","CT","""Hartford-West Hartford-East Hartford, CT""",1057,44,21.8023255813953,84,4.85714285714286,7.85185185185185
"City","Newington","CT","""Hartford-West Hartford-East Hartford, CT""",1198,44,24,85,6.57142857142857,7.85185185185185
"City","Southington","CT","""Hartford-West Hartford-East Hartford, CT""",1319,44,20.2072538860104,87,4.57142857142857,7.85185185185185
"City","Vernon Rockville","CT","""Hartford-West Hartford-East Hartford, CT""",1363,44,15.6565656565657,92,0.857142857142857,7.85185185185185
"City","Windsor","CT","""Hartford-West Hartford-East Hartford, CT""",1432,44,18.9516129032258,85,2.28571428571429,7.85185185185185
"City","Wethersfield","CT","""Hartford-West Hartford-East Hartford, CT""",1451,44,18.957345971564,89,3.14285714285714,7.85185185185185
"City","South Windsor","CT","""Hartford-West Hartford-East Hartford, CT""",1520,44,19.0697674418605,80,1.14285714285714,7.85185185185185
"City","Town of Mansfield","CT","""Hartford-West Hartford-East Hartford, CT""",1627,44,22.3404255319149,102,9.14285714285714,7.85185185185185
"City","Bloomfield","CT","""Hartford-West Hartford-East Hartford, CT""",2296,44,13.1868131868132,118,4.28571428571429,7.85185185185185
"City","Rocky Hill","CT","""Hartford-West Hartford-East Hartford, CT""",2604,44,18.2926829268293,98,5.14285714285714,7.85185185185185
"City","Berlin","CT","""Hartford-West Hartford-East Hartford, CT""",2787,44,24.0506329113924,77.5,5.42857142857143,7.85185185185185
"City","Suffield","CT","""Hartford-West Hartford-East Hartford, CT""",3369,44,25.7352941176471,100,9.42857142857143,7.85185185185185
"City","Avon","CT","""Hartford-West Hartford-East Hartford, CT""",3447,44,19.6581196581197,110,8.57142857142857,7.85185185185185
"City","Ellington","CT","""Hartford-West Hartford-East Hartford, CT""",3500,44,16.1971830985915,98,3.42857142857143,7.85185185185185
"City","Tolland","CT","""Hartford-West Hartford-East Hartford, CT""",3599,44,19.3548387096774,112.5,8.28571428571429,7.85185185185185
