"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Oakland","CA","San Francisco","Alameda",42,2789,0.00323741007194245,0.00941006152732537,0.0242379728240911,33404
2017-08-31,"Tulsa","OK","Tulsa","Tulsa",43,843,0.00118764845605701,0.00716845878136201,-0.0174825174825175,11309
2017-08-31,"Cleveland","OH","Cleveland","Cuyahoga",44,770,0.00522193211488251,0.010498687664042,0.0490463215258856,33668
2017-08-31,"Honolulu","HI","Urban Honolulu","Honolulu",45,2035,-0.000491159135559921,0.00147637795275591,-0.00537634408602151,76176
2017-08-31,"Minneapolis","MN","Minneapolis-St Paul","Hennepin",46,1490,0,0.00472016183412003,0.0332871012482663,42451
2017-08-31,"Baton Rouge","LA","Baton Rouge","East Baton Rouge",47,1152,-0.00432152117545376,-0.00775193798449612,0.0646950092421442,10678
2017-08-31,"New Orleans","LA","New Orleans","Orleans",48,1542,-0.0115384615384615,-0.000648088139987038,0,29590
2017-08-31,"Arlington","TX","Dallas-Fort Worth","Tarrant",49,1148,0.0123456790123457,0.0295964125560538,0.103846153846154,7299
2017-08-31,"Raleigh","NC","Raleigh","Wake",50,1197,-0.00166805671392827,-0.00746268656716418,0.010126582278481,16898
2017-08-31,"Wichita","KS","Wichita","Sedgwick",51,717,0.0155807365439093,0.0286944045911047,0.0391304347826087,10530
2017-08-31,"Tampa","FL","Tampa","Hillsborough",52,1295,0.00154679040989946,0.00543478260869565,0.00856697819314642,33616
2017-08-31,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",53,2347,0.00213492741246798,0.00902837489251935,0.0266841644794401,14905
2017-08-31,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange",54,2113,0.00714966634890372,0.0119731800766284,0.0262263234579893,14690
2017-08-31,"Aurora","CO","Denver","Arapahoe",55,1497,0.00808080808080808,0.0211459754433834,0.0388619014573213,33300
2017-08-31,"Saint Louis","MO","St. Louis","Saint Louis City",56,848,0.004739336492891,0.00236406619385343,0.0417690417690418,37950
