"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Garden City Park","NY","New York","Nassau",4894,3255,0.0102420856610801,0.0369544440904747,0.0439384220654266,2064
2017-08-31,"Cordova","TN","Memphis","Shelby",4895,1454,0.00345065562456867,0.00414364640883978,-0.00205902539464653,3608
2017-08-31,"Old Lyme","CT","New London","New London",4896,1864,0.00647948164146868,0.0269972451790634,0.0990566037735849,4450
2017-08-31,"Mc Gregor","TX","Waco","McLennan",4897,1065,0.0152526215443279,0.0201149425287356,-0.0456989247311828,2060
2017-08-31,"Incline Village","NV","Reno","Washoe",4898,3229,0.00843222985633979,0.029655612244898,0.0938346883468835,7353
2017-08-31,"Mars Hill","NC","Asheville","Madison",4899,1200,0.000834028356964137,0.00166944908180301,-0.025974025974026,2203
2017-08-31,"Scotia","NY","Albany","Schenectady",4900,1346,0.00597907324364723,0.0314176245210728,-0.0309575233981281,2355
2017-08-31,"Riverdale","CA","Fresno","Fresno",4901,1104,0.010989010989011,0.0119156736938588,0.0165745856353591,945
2017-08-31,"Crete","NE",,"Saline",4902,1098,0.0110497237569061,0.0213953488372093,-0.0300353356890459,1479
2017-08-31,"East Vincent Township","PA","Philadelphia","Chester",4903,2036,-0.00244977951984321,-0.0102090422946038,-0.039622641509434,2119
2017-08-31,"Town of Frankfort","NY","Utica","Herkimer",4904,1281,0.00313234142521535,-0.00851393188854489,-0.0615384615384615,2113
2017-08-31,"Thompson","NY",,"Sullivan",4905,1286,0.0125984251968504,0.0288,0.0540983606557377,2924
2017-08-31,"Belle Isle","FL","Orlando","Orange",4906,1798,0.00222965440356745,0.0146726862302483,0.0215909090909091,2619
2017-08-31,"Plaistow","NH","Boston","Rockingham",4907,1934,0.0141583639223912,0.0309168443496802,0.0738478622987229,2549
2017-08-31,"Saint Rose","LA","New Orleans","Saint Charles",4908,1242,-0.00400962309542903,-0.0056044835868695,-0.00877893056664006,1815
2017-08-31,"Artesia","NM","Carlsbad","Eddy",4909,1109,-0.0254833040421793,-0.055366269165247,-0.0389948006932409,2504
2017-08-31,"Wheatland","WY",,"Platte",4910,1054,-0.0140318054256314,-0.0249768732654949,-0.0754385964912281,2337
2017-08-31,"Monessen","PA","Pittsburgh","Westmoreland",4911,686,0.00292397660818713,-0.021398002853067,-0.114838709677419,3815
